oblig_id	category	source_id	title_zh	evidence_pointer	carried_from	status	terminal_criterion_zh
P3G-OB-1327	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|-|RECLASSIFIED-PURE-HOST-DATA|UPSTREAM-MATCHED	[回登·改判无效] riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（12968 字节，实现组 BINUTILS-LD，段 section:__DATA,__data），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-DATA；由 P3G-OB-223 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1162-L1162;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1173	P3G-OB-223	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-223 已按侧拆分、不再作为终局单元。
P3G-OB-1328	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|-|RECLASSIFIED-PURE-HOST-DATA|UPSTREAM-P2	[回登·改判无效] riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-P2）：1 条 functional 区间行（12968 字节，实现组 BINUTILS-LD，段 section:__DATA,__data），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-DATA；由 P3G-OB-223 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1163-L1163;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1166	P3G-OB-223	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-223 已按侧拆分、不再作为终局单元。
P3G-OB-1329	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|-|RECLASSIFIED-PURE-HOST-DATA|WCH	[回登·改判无效] riscv32-wch-elf/bin/ld.bfd（侧 WCH）：1 条 functional 区间行（13000 字节，实现组 BINUTILS-LD，段 section:__DATA,__data），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-DATA；由 P3G-OB-223 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1164-L1164;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1159	P3G-OB-223	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-223 已按侧拆分、不再作为终局单元。
P3G-OB-1330	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE|MAPPED-TERMINAL|OURS-V2	riscv32-wch-elf/bin/ld.bfd（侧 OURS-V2）：2 条 functional 区间行（127040 字节，实现组 BINUTILS-LD，段 section:__DATA_CONST,__const、section:__TEXT,__const），feature 候选 L4-FEAT-LD-CORE，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-224 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1165-L1166;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1175;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1179	P3G-OB-224	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-224 已按侧拆分、不再作为终局单元。
P3G-OB-1331	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE|MAPPED-TERMINAL|UPSTREAM-MATCHED	riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-MATCHED）：2 条 functional 区间行（127024 字节，实现组 BINUTILS-LD，段 section:__DATA_CONST,__const、section:__TEXT,__const），feature 候选 L4-FEAT-LD-CORE，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-224 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1167-L1168;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1168;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1172	P3G-OB-224	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-224 已按侧拆分、不再作为终局单元。
P3G-OB-1332	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE|MAPPED-TERMINAL|UPSTREAM-P2	riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-P2）：2 条 functional 区间行（127024 字节，实现组 BINUTILS-LD，段 section:__DATA_CONST,__const、section:__TEXT,__const），feature 候选 L4-FEAT-LD-CORE，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-224 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1169-L1170;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1161;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1165	P3G-OB-224	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-224 已按侧拆分、不再作为终局单元。
P3G-OB-1333	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE|MAPPED-TERMINAL|WCH	riscv32-wch-elf/bin/ld.bfd（侧 WCH）：3 条 functional 区间行（1084368 字节，实现组 BINUTILS-LD，段 section:__DATA_CONST,__const、section:__TEXT,__const、section:__TEXT,__text），feature 候选 L4-FEAT-LD-CORE，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-224 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1171-L1173;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1152;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1154;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1158	P3G-OB-224	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-224 已按侧拆分、不再作为终局单元。
P3G-OB-1334	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|OURS-V2	riscv32-wch-elf/bin/ld.bfd（侧 OURS-V2）：1 条 functional 区间行（671354 字节，实现组 BINUTILS-LD，段 section:__TEXT,__cstring），feature 候选 L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-225 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1174-L1174;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1176	P3G-OB-225	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-225 已按侧拆分、不再作为终局单元。
P3G-OB-1335	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|UPSTREAM-MATCHED	riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（677382 字节，实现组 BINUTILS-LD，段 section:__TEXT,__cstring），feature 候选 L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-225 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1175-L1175;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1169	P3G-OB-225	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-225 已按侧拆分、不再作为终局单元。
P3G-OB-1336	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|UPSTREAM-P2	riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-P2）：1 条 functional 区间行（671351 字节，实现组 BINUTILS-LD，段 section:__TEXT,__cstring），feature 候选 L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-225 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1176-L1176;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1162	P3G-OB-225	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-225 已按侧拆分、不再作为终局单元。
P3G-OB-1337	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|WCH	riscv32-wch-elf/bin/ld.bfd（侧 WCH）：1 条 functional 区间行（672633 字节，实现组 BINUTILS-LD，段 section:__TEXT,__cstring），feature 候选 L4-FEAT-LD-CORE,L1-FEAT-IDENTITY,L1-FEAT-ZSTD,L2-FEAT-QINGKE-CPU,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-225 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1177-L1177;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1155	P3G-OB-225	CARRIED	【裁决对象限定：side=WCH】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 WCH 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-225 已按侧拆分、不再作为终局单元。
P3G-OB-1338	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|OURS-V2	riscv32-wch-elf/bin/ld.bfd（侧 OURS-V2）：1 条 functional 区间行（913132 字节，实现组 BINUTILS-LD，段 section:__TEXT,__text），feature 候选 L4-FEAT-LD-CORE,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-226 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1178-L1178;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1174	P3G-OB-226	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-226 已按侧拆分、不再作为终局单元。
P3G-OB-1339	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|UPSTREAM-MATCHED	riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（913060 字节，实现组 BINUTILS-LD，段 section:__TEXT,__text），feature 候选 L4-FEAT-LD-CORE,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-226 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1179-L1179;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1167	P3G-OB-226	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-226 已按侧拆分、不再作为终局单元。
P3G-OB-1340	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/ld.bfd|L4-FEAT-LD-CORE,L4-FEAT-ELFEDIT-MMAP|MAPPED-TERMINAL|UPSTREAM-P2	riscv32-wch-elf/bin/ld.bfd（侧 UPSTREAM-P2）：1 条 functional 区间行（913060 字节，实现组 BINUTILS-LD，段 section:__TEXT,__text），feature 候选 L4-FEAT-LD-CORE,L4-FEAT-ELFEDIT-MMAP，mapping_verdict MAPPED-TERMINAL；由 P3G-OB-226 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1180-L1180;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1160	P3G-OB-226	CARRIED	【裁决对象限定：side=UPSTREAM-P2】该组区间行在 T7 于 OURS-V3.1 上重新验证其 feature 归属与终局状态（whole __TEXT,__text 不得以实现组件泛化归属代替逐函数归因），得到 feature 级归因结论或如实保留 unresolved，方算终局。 本条只对 UPSTREAM-P2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-226 已按侧拆分、不再作为终局单元。
P3G-OB-1341	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/nm|-|RECLASSIFIED-PURE-HOST-ABI|OURS-V2	[回登·改判无效] riscv32-wch-elf/bin/nm（侧 OURS-V2）：1 条 functional 区间行（4624 字节，实现组 BINUTILS-NM，段 section:__TEXT,__unwind_info），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-ABI；由 P3G-OB-227 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1181-L1181;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1204	P3G-OB-227	CARRIED	【裁决对象限定：side=OURS-V2】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 OURS-V2 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-227 已按侧拆分、不再作为终局单元。
P3G-OB-1342	HOST-T5-BY-SIDE	T5:riscv32-wch-elf/bin/nm|-|RECLASSIFIED-PURE-HOST-ABI|UPSTREAM-MATCHED	[回登·改判无效] riscv32-wch-elf/bin/nm（侧 UPSTREAM-MATCHED）：1 条 functional 区间行（4624 字节，实现组 BINUTILS-NM，段 section:__TEXT,__unwind_info），feature 候选 -，mapping_verdict RECLASSIFIED-PURE-HOST-ABI；由 P3G-OB-227 按侧拆分而来，本条只对该侧终局。	/Users/apple/Projects/openwch/tmp/phase3g-evidence/obligations/host-t5-rows-by-side.tsv#L1182-L1182;/Users/apple/Projects/openwch/tmp/phase3f-evidence/agents/binary-analysis/host-t5/functional-feature-mapping.tsv#L1198	P3G-OB-227	CARRIED	【裁决对象限定：side=UPSTREAM-MATCHED】该组区间行在 T7 按 phase-3f 任务书 §9 原始强度做 feature 级函数/数据表归因（禁止以词法规则整类改判）；归因不上的按真 finding 立案走「静态存在 -> 动态触发 -> 归因」，确实无法归因的如实保留 unresolved，方算终局。 本条只对 UPSTREAM-MATCHED 侧的上述区间行作终局裁决；其余侧由同组其他按侧义务分别裁决，原义务 P3G-OB-227 已按侧拆分、不再作为终局单元。
